Date,aapl-open,aapl-close,amzn-open,amzn-close,googl-open,googl-close,hcity-open,hcity-close,isrg-open,isrg-close,msft-open,msft-close,nflx-open,nflx-close,nvda-open,nvda-close
28-Nov-16,111.43,111.57,776.99,766.77,778.35,785.79,16.67,16.5,656.94,647.69,60.34,60.61,117.05,116.93,93.87,94.11
25-Nov-16,111.13,111.79,786.5,780.37,782.61,780.23,16.56,16.67,648.43,656.51,60.3,60.53,117.64,117.41,94.42,94.16
24-Nov-16,111.13,111.79,786.5,780.37,782.61,780.23,16.8,16.55,648.43,656.51,60.3,60.53,117.64,117.41,94.42,94.16
23-Nov-16,111.36,111.23,781.73,780.12,789.52,779.0,16.99,16.48,641.12,645.28,61.01,60.4,117.76,117.69,93.72,93.97
22-Nov-16,111.95,111.8,788.17,785.33,788.99,785.0,16.93,17.0,658.0,640.21,60.98,61.12,118.32,118.04,93.3,93.65
21-Nov-16,110.12,111.73,766.0,780.0,778.1,784.8,16.93,17.0,658.22,662.09,60.5,60.86,116.2,117.96,94.09,92.98
18-Nov-16,109.72,110.06,761.0,760.16,787.17,775.97,16.9,16.83,654.14,654.89,60.78,60.35,115.73,115.21,92.39,93.36
17-Nov-16,109.81,109.95,749.32,756.4,782.5,786.16,17.07,16.62,643.31,654.6,60.41,60.64,115.13,115.03,92.31,92.39
16-Nov-16,106.7,109.99,739.88,746.49,770.42,779.98,17.01,17.03,641.58,643.36,58.94,59.65,112.96,115.19,87.34,91.63
15-Nov-16,106.57,107.11,730.0,743.24,765.47,775.16,16.62,17.01,627.21,640.55,58.33,58.87,114.55,113.59,84.29,86.19
14-Nov-16,107.71,105.71,745.51,719.07,771.76,753.22,16.86,16.53,621.0,624.6,59.02,58.12,114.75,113.38,88.09,83.64
11-Nov-16,107.12,108.43,735.73,739.01,776.81,771.75,16.79,17.38,634.47,621.76,58.23,59.02,114.9,114.78,79.51,87.97
10-Nov-16,111.09,107.79,778.81,742.38,810.0,780.29,17.83,16.69,652.12,635.52,60.48,58.7,122.76,115.42,71.49,67.77
9-Nov-16,109.88,110.88,764.0,771.88,801.83,805.59,18.05,17.8,663.71,651.46,60.0,60.17,121.84,122.19,69.23,69.96
8-Nov-16,110.31,111.06,784.97,787.75,802.03,811.98,18.79,18.62,678.87,685.13,60.55,60.47,124.12,124.34,71.54,71.16
7-Nov-16,110.08,110.41,771.64,784.93,794.95,802.03,18.73,18.76,678.03,678.43,59.78,60.42,124.26,124.58,69.55,71.27
4-Nov-16,108.53,108.84,762.79,755.05,771.3,781.1,18.93,18.74,671.87,671.42,58.65,58.71,122.0,122.03,67.51,67.57
3-Nov-16,110.98,109.83,765.05,767.03,784.5,782.19,19.4,18.9,670.01,673.3,59.53,59.21,122.31,122.14,69.08,67.96
2-Nov-16,111.4,111.59,783.93,765.56,806.76,788.42,19.4,18.9,670.38,666.57,59.82,59.43,122.83,122.34,69.58,68.76
1-Nov-16,113.46,111.49,799.0,785.41,810.87,805.48,19.43,19.31,673.44,669.72,59.97,59.8,124.98,123.3,71.42,69.05
31-Oct-16,113.65,113.54,781.03,789.82,822.43,809.9,19.34,19.42,665.79,672.08,60.16,59.92,126.85,124.87,70.79,71.16
28-Oct-16,113.87,113.72,782.0,776.32,829.94,819.56,19.44,19.39,662.43,666.55,60.01,59.87,126.08,126.57,71.02,70.56
27-Oct-16,115.39,114.48,831.24,818.36,823.01,817.35,19.38,19.42,667.49,663.23,60.61,60.1,127.43,126.47,72.71,70.68
26-Oct-16,114.31,115.59,832.76,822.59,827.12,822.1,19.35,19.29,676.68,665.72,60.81,60.63,126.29,126.97,71.27,72.16
25-Oct-16,117.95,118.25,839.3,835.18,838.5,828.55,19.19,19.34,685.0,679.5,60.85,60.99,126.52,126.51,70.59,71.87
24-Oct-16,117.1,117.65,824.95,838.09,830.09,835.74,19.32,19.19,685.06,685.0,59.94,61.0,127.42,127.33,68.0,70.71
21-Oct-16,116.81,116.6,809.36,818.99,820.0,824.06,18.64,19.33,680.45,678.02,60.28,59.66,122.5,127.5,67.49,67.54
20-Oct-16,116.86,117.06,813.99,810.32,827.56,821.63,18.73,18.76,681.99,681.82,57.5,57.25,121.97,123.35,67.25,67.73
19-Oct-16,117.25,117.12,820.4,817.69,824.52,827.09,18.62,18.67,705.65,681.58,57.47,57.53,118.25,121.87,66.16,66.47
18-Oct-16,118.18,117.47,822.11,817.65,814.21,821.49,18.54,18.62,716.94,721.73,57.53,57.66,116.63,118.79,66.52,66.61
17-Oct-16,117.33,117.55,821.5,812.95,805.99,806.84,18.45,18.5,715.28,709.44,57.36,57.22,100.5,99.8,65.98,65.61
14-Oct-16,117.88,117.63,835.08,822.96,807.45,804.6,18.49,18.45,718.58,714.91,57.12,57.42,101.59,101.47,66.15,65.99
13-Oct-16,116.79,116.98,829.0,829.28,806.07,804.08,18.19,18.39,708.95,713.44,56.7,56.92,98.01,100.23,65.65,65.35
12-Oct-16,117.35,117.34,834.0,834.09,811.96,811.77,17.99,18.15,712.0,710.93,57.11,57.11,100.88,99.5,65.86,66.43
11-Oct-16,117.7,116.3,841.02,831.0,814.17,809.57,18.0,18.01,724.13,710.3,57.89,57.19,102.31,100.59,66.88,66.13
10-Oct-16,115.02,116.05,843.25,841.71,803.93,814.17,18.0,17.97,718.76,724.61,57.91,58.04,103.18,103.33,67.2,67.1
7-Oct-16,114.31,114.06,845.79,839.43,805.93,800.71,18.11,17.93,719.99,718.04,57.85,57.8,103.98,104.82,67.79,66.85
6-Oct-16,113.7,113.89,843.7,841.66,804.08,803.08,18.09,18.13,716.63,716.19,57.74,57.74,104.97,105.07,67.41,67.34
5-Oct-16,113.4,113.05,838.0,844.36,806.0,801.23,18.22,18.08,716.75,718.1,57.29,57.64,103.5,106.28,68.88,68.23
4-Oct-16,113.06,113.0,840.91,834.03,805.0,802.79,18.1,17.9,717.98,716.62,57.27,57.24,103.19,102.34,68.55,68.3
3-Oct-16,112.71,112.52,836.0,836.74,802.55,800.38,18.22,17.99,721.56,717.94,57.405,57.42,98.0,102.63,68.52,68.45
30-Sep-16,112.46,113.05,832.61,837.31,803.6,804.06,17.74,18.24,717.97,724.83,57.57,57.6,96.9,98.55,67.77,68.52
29-Sep-16,113.16,112.18,828.26,829.05,807.23,802.64,18.25,17.84,724.0,719.99,57.81,57.4,97.31,96.67,66.67,67.4
28-Sep-16,113.69,113.95,818.0,828.72,804.08,810.06,18.02,17.97,719.82,717.77,57.88,58.03,97.1,97.48,66.64,66.78
27-Sep-16,113.0,113.09,801.85,816.11,801.83,810.73,17.35,17.92,709.0,720.19,56.93,57.95,95.04,97.07,64.09,66.54
26-Sep-16,111.64,112.88,801.8,799.16,809.82,802.65,17.86,17.77,708.19,707.24,57.08,56.9,95.38,94.56,64.21,64.34
23-Sep-16,114.42,112.71,803.13,805.75,815.14,814.96,18.3,17.96,718.0,710.22,57.87,57.43,95.75,95.94,65.1,64.95
22-Sep-16,114.35,114.62,794.27,804.7,810.0,815.95,17.85,18.23,708.21,718.2,57.92,57.82,95.54,95.83,65.24,65.02
21-Sep-16,113.85,113.55,783.25,789.74,801.26,805.03,17.79,17.54,698.24,703.06,57.51,57.76,96.9,94.88,63.28,64.86
20-Sep-16,113.05,113.57,776.0,780.22,800.0,799.78,17.52,17.78,696.18,698.87,57.35,56.81,98.78,98.25,64.4,63.09
19-Sep-16,115.19,113.58,779.97,775.1,801.11,795.39,17.61,17.52,691.74,693.55,57.27,56.93,99.9,98.06,63.5,63.67
16-Sep-16,115.12,114.92,773.28,778.52,799.02,797.97,17.61,17.52,687.07,686.37,57.63,57.25,97.1,99.48,62.91,62.84
15-Sep-16,113.86,115.57,762.0,769.69,790.01,801.23,18.01,17.61,670.85,684.19,56.15,57.19,97.23,97.34,60.5,62.69
14-Sep-16,108.73,111.77,762.2,761.09,787.53,790.46,17.95,18.04,672.76,673.12,56.39,56.26,97.35,97.01,60.01,60.4
13-Sep-16,107.51,107.95,768.77,761.01,794.01,788.72,18.0,17.95,677.71,672.23,56.5,56.53,97.17,96.09,60.6,59.87
12-Sep-16,102.65,105.44,757.35,771.49,784.52,798.82,17.9,18.06,675.35,683.39,56.0,57.05,95.91,99.05,58.73,60.75
9-Sep-16,104.64,103.13,779.36,760.14,798.77,788.48,18.32,18.03,685.12,676.22,56.79,56.21,99.06,96.5,61.95,59.52
8-Sep-16,107.25,105.52,783.89,784.06,805.22,802.84,18.42,18.31,687.8,691.15,57.63,57.43,99.23,99.66,62.13,62.64
7-Sep-16,107.83,108.36,789.53,784.48,807.93,807.99,18.27,18.32,690.01,690.07,57.47,57.66,100.11,99.15,62.92,62.19
6-Sep-16,107.9,107.7,774.04,788.87,798.39,808.02,18.29,18.37,689.99,693.12,57.78,57.61,97.76,100.09,62.75,63.12
5-Sep-16,107.9,107.7,774.04,788.87,798.39,808.02,18.25,18.28,689.99,693.12,57.78,57.61,97.76,100.09,62.75,63.12
2-Sep-16,107.7,107.73,774.11,772.44,795.27,796.87,18.15,18.24,693.44,688.37,57.67,57.67,97.9,97.38,63.28,62.53
1-Sep-16,106.14,106.73,770.9,770.62,791.98,791.4,18.05,18.15,686.86,689.69,57.01,57.59,97.81,97.38,61.39,63.15
31-Aug-16,105.66,106.1,766.6,769.16,789.6,789.85,18.15,18.15,689.45,686.42,57.65,57.46,97.48,97.45,61.75,61.34
30-Aug-16,105.8,106.0,771.05,767.58,792.88,791.92,18.24,18.13,687.89,687.53,57.98,57.89,97.84,97.45,61.91,61.63
29-Aug-16,106.62,106.82,768.72,771.29,793.05,795.82,18.08,18.19,685.48,687.55,58.18,58.1,96.97,97.3,62.28,61.99
26-Aug-16,107.41,106.94,760.05,769.0,792.49,793.22,18.33,18.07,688.43,685.29,58.28,58.03,97.33,97.58,61.69,62.03
25-Aug-16,107.39,107.57,756.0,759.22,792.0,791.3,18.25,18.33,685.0,686.45,57.88,58.17,96.38,97.32,61.96,61.53
24-Aug-16,108.565,108.03,763.0,757.25,796.86,793.6,18.0,18.25,694.86,685.59,57.8,57.95,96.13,95.18,63.13,61.94
23-Aug-16,108.59,108.85,763.31,762.45,800.48,796.59,18.11,18.02,695.0,695.96,57.9,57.89,95.68,95.94,63.04,62.91
22-Aug-16,108.86,108.51,757.5,759.48,798.51,796.95,18.25,18.01,688.01,692.25,57.6,57.67,95.67,95.26,62.45,62.52
19-Aug-16,108.77,109.36,761.9,757.31,799.79,799.65,18.75,18.3,685.69,687.67,57.43,57.62,96.05,95.87,62.07,62.26
18-Aug-16,109.23,109.08,764.0,764.46,805.36,802.75,18.49,18.64,680.39,685.62,57.42,57.6,95.98,96.16,61.06,62.1
17-Aug-16,109.1,109.22,764.41,764.63,800.0,805.42,18.74,18.59,687.64,682.9,57.54,57.56,94.94,96.37,62.6,61.15
16-Aug-16,109.63,109.38,768.62,764.04,803.5,801.19,18.84,18.74,691.01,686.04,57.61,57.44,95.19,95.12,62.89,62.6
15-Aug-16,108.14,109.48,771.9,768.49,807.21,805.96,18.77,18.79,692.64,692.99,58.01,58.12,96.83,95.31,63.11,62.98
12-Aug-16,107.78,108.18,768.46,772.56,805.09,807.05,18.48,18.76,693.05,690.92,58.03,57.94,95.53,96.59,61.9,63.04
11-Aug-16,108.52,107.93,769.94,771.24,810.47,808.2,18.62,18.49,694.21,695.54,58.03,58.3,94.6,95.89,58.82,59.7
10-Aug-16,108.71,108.0,769.8,768.56,807.05,808.49,18.67,18.62,696.7,693.24,58.16,58.02,94.4,93.93,59.41,58.51
9-Aug-16,108.23,108.81,767.39,768.31,804.49,807.48,18.85,18.57,694.82,696.68,58.17,58.2,95.12,93.99,59.03,58.89
8-Aug-16,107.52,108.37,766.81,766.56,806.0,805.23,18.89,18.75,692.33,692.84,58.055,58.06,95.91,95.11,59.0,58.74
5-Aug-16,106.27,107.48,764.81,765.98,800.11,806.93,18.9,18.83,694.54,693.33,57.65,57.96,93.77,97.03,57.89,58.2
4-Aug-16,105.58,105.87,753.7,760.77,798.24,797.25,18.64,18.87,688.39,693.59,56.8,57.39,93.2,93.44,56.46,57.23
3-Aug-16,104.81,105.79,757.06,754.64,796.47,798.92,18.69,18.59,692.15,687.73,56.68,56.97,93.28,93.1,55.97,56.19
2-Aug-16,106.05,104.48,763.81,760.58,797.33,800.12,19.36,18.7,694.87,690.49,56.85,56.58,94.0,93.56,57.0,56.04
1-Aug-16,104.41,106.05,759.87,767.74,786.67,800.94,19.9,19.38,693.97,693.87,56.6,56.58,91.23,94.37,57.34,56.73
29-Jul-16,104.19,104.21,765.0,758.81,797.71,791.34,19.13,19.65,690.0,695.76,56.26,56.68,91.19,91.25,56.39,57.1
28-Jul-16,102.83,104.34,745.98,752.61,768.84,765.84,19.36,19.19,683.8,690.09,56.0,56.21,91.92,91.65,56.19,56.18
27-Jul-16,104.265,102.95,737.97,736.67,758.97,761.97,19.32,19.36,686.3,683.08,56.61,56.19,91.5,92.04,57.12,56.06
26-Jul-16,96.82,96.67,742.71,735.59,757.52,757.65,19.47,19.6,688.96,686.62,56.52,56.76,91.03,91.41,56.17,56.63
25-Jul-16,98.25,97.34,746.55,739.61,757.68,757.52,19.59,19.41,686.45,686.37,56.47,56.73,85.73,87.66,55.0,55.68
22-Jul-16,99.26,98.66,747.79,744.86,757.32,759.28,19.51,19.57,688.43,689.37,56.08,56.57,86.48,85.89,53.41,54.67
21-Jul-16,99.83,99.43,747.5,744.43,757.0,754.41,19.98,19.51,696.0,690.95,55.98,55.8,88.3,85.99,54.1,53.22
20-Jul-16,100.0,99.96,744.0,745.72,754.05,757.08,19.4,19.69,712.08,703.05,56.15,55.91,86.67,87.91,53.7,54.22
19-Jul-16,99.56,99.87,732.5,739.95,749.87,753.41,18.86,19.37,667.79,671.9,53.71,53.09,85.43,85.84,52.94,53.52
18-Jul-16,98.7,99.83,735.49,736.07,737.91,753.2,18.22,18.88,672.91,670.54,53.7,53.96,98.43,98.81,53.35,52.97
15-Jul-16,98.92,98.78,746.55,735.44,741.0,735.63,18.49,18.22,678.38,670.38,53.95,53.7,98.52,98.39,52.64,52.7
14-Jul-16,97.39,98.79,748.86,741.2,733.94,735.8,18.2,18.37,678.48,675.6,53.84,53.74,97.0,98.02,53.06,53.32
13-Jul-16,97.41,96.87,746.76,742.63,735.52,729.48,18.43,18.19,678.65,672.84,53.56,53.51,96.26,96.43,52.9,52.78
12-Jul-16,97.17,97.42,756.86,748.21,731.92,732.51,18.06,18.43,678.11,675.31,52.94,53.21,95.07,95.97,52.6,52.8
11-Jul-16,96.75,96.98,750.0,753.78,719.42,727.2,18.24,18.05,681.26,673.7,52.5,52.59,96.19,94.67,51.58,52.02
8-Jul-16,96.49,96.68,740.14,745.81,710.56,717.78,18.58,18.14,678.53,678.84,51.73,52.3,96.0,97.06,49.41,50.85
7-Jul-16,95.7,95.94,739.33,736.57,710.11,707.26,18.91,18.48,668.99,675.3,51.42,51.38,94.7,95.1,47.97,48.89
6-Jul-16,94.6,95.53,725.71,737.61,699.84,708.97,18.63,18.56,665.01,670.44,50.78,51.38,95.03,94.6,47.02,47.65
5-Jul-16,95.39,94.99,722.8,728.1,705.01,704.89,18.63,18.67,664.87,664.67,50.83,51.17,95.2,97.91,46.4,47.35
4-Jul-16,95.39,94.99,722.8,728.1,705.01,704.89,18.61,18.71,664.87,664.67,50.83,51.17,95.2,97.91,46.4,47.35
1-Jul-16,95.49,95.89,717.32,725.68,705.1,710.25,18.76,18.6,661.57,666.31,51.13,51.16,95.0,96.67,46.75,46.66
30-Jun-16,94.44,95.6,717.2,715.62,697.65,703.53,18.3,18.76,657.72,661.41,50.72,51.17,90.91,91.48,46.73,47.01
29-Jun-16,93.97,94.4,715.75,715.6,694.26,695.19,18.6,18.29,641.3,657.72,49.91,50.54,89.67,91.06,46.3,46.65
28-Jun-16,92.9,93.59,700.0,707.95,691.37,691.26,18.16,18.34,632.99,638.61,48.92,49.44,87.41,87.97,46.1,45.9
27-Jun-16,93.0,92.04,692.01,691.36,682.49,681.14,18.79,18.16,642.04,629.9,49.1,48.43,87.88,85.33,45.35,45.24
24-Jun-16,92.91,93.4,693.0,698.96,690.17,685.2,19.15,18.73,643.05,644.82,49.81,49.83,87.53,88.44,46.5,45.73
23-Jun-16,95.94,96.1,715.5,722.08,710.55,714.87,19.46,19.6,654.15,661.32,51.28,51.91,90.62,91.66,47.68,48.49
22-Jun-16,96.25,95.55,716.58,710.6,714.05,710.47,19.55,19.46,645.8,651.45,51.08,50.99,90.78,90.01,47.37,47.23
21-Jun-16,94.94,95.91,715.72,715.82,710.05,708.88,19.86,19.55,648.24,645.17,50.2,51.19,93.87,90.99,47.76,47.27
20-Jun-16,96.0,95.1,713.5,714.01,710.31,706.13,19.57,19.76,648.42,648.08,50.64,50.07,95.22,93.8,47.47,47.56
17-Jun-16,96.62,95.33,718.19,706.39,721.39,704.25,19.16,19.5,644.46,641.74,50.41,50.13,95.75,94.45,47.61,46.72
16-Jun-16,96.45,97.55,712.05,717.51,727.96,724.25,18.2,19.26,646.1,643.53,49.52,50.39,94.18,95.44,47.01,47.55
15-Jun-16,97.82,97.14,722.0,714.26,734.92,732.19,18.39,18.24,646.6,645.11,49.78,49.69,94.61,94.29,47.27,47.36
14-Jun-16,97.32,97.46,712.33,719.3,729.31,733.25,18.73,18.23,641.49,644.99,49.9,49.83,94.16,94.12,46.68,46.88
13-Jun-16,98.69,97.34,714.01,715.24,729.82,731.88,19.1,18.63,637.24,644.1,49.58,50.14,95.02,93.85,46.25,46.79
10-Jun-16,98.53,98.83,722.35,717.91,735.95,733.19,19.44,19.07,641.72,641.59,51.05,51.48,94.88,93.75,46.82,46.2
9-Jun-16,98.5,99.65,723.1,727.65,737.07,742.52,19.58,19.49,639.23,648.2,52.0,51.62,97.22,97.09,46.02,47.38
8-Jun-16,99.02,98.94,726.4,726.64,739.5,742.93,19.59,19.53,637.21,642.88,52.02,52.04,100.02,97.86,46.34,46.18
7-Jun-16,99.25,99.03,729.89,723.74,733.27,731.09,19.68,19.59,635.01,635.89,52.24,52.1,101.2,99.89,46.52,46.33
6-Jun-16,97.99,98.63,726.5,726.73,738.5,730.06,19.68,19.68,636.53,635.62,51.99,52.13,100.29,100.74,46.6,46.24
3-Jun-16,97.79,97.92,726.74,725.54,741.49,735.86,19.99,19.68,639.41,636.84,52.38,51.79,100.99,99.59,46.68,46.48
2-Jun-16,97.6,97.72,720.97,728.24,746.1,744.27,19.94,20.0,630.96,639.44,52.64,52.48,101.39,101.25,47.06,47.14
1-Jun-16,99.02,98.46,720.9,719.44,748.47,748.46,20.1,19.92,632.25,637.69,52.44,52.85,101.5,101.51,46.5,46.81
31-May-16,99.6,99.86,712.33,722.79,748.76,748.85,20.2,20.1,639.13,634.71,52.26,53.0,102.95,102.57,46.1,46.72
30-May-16,99.6,99.86,712.33,722.79,748.76,748.85,20.05,20.18,639.13,634.71,52.26,53.0,102.95,102.57,46.1,46.72
27-May-16,99.44,100.35,715.0,712.24,737.51,747.6,19.95,20.04,639.99,636.65,51.92,52.32,102.44,103.3,45.7,45.9
26-May-16,99.68,100.41,708.33,714.91,736.0,736.93,20.25,19.93,640.37,637.2,51.93,51.89,103.21,102.81,45.25,45.65
25-May-16,98.67,99.62,708.0,708.35,735.0,738.1,20.25,20.24,638.53,643.04,51.92,52.12,99.0,100.2,45.5,45.17
24-May-16,97.22,97.9,698.01,704.2,719.85,733.03,20.1,20.23,633.12,638.67,50.7,51.59,95.98,97.89,44.42,45.36
23-May-16,95.87,96.43,704.25,696.75,719.98,717.25,20.27,20.04,631.59,628.65,50.6,50.03,92.98,94.89,44.52,44.4
20-May-16,94.64,95.22,701.05,702.8,716.46,721.71,20.2,20.26,624.88,632.58,50.48,50.62,90.08,92.49,43.82,44.33
19-May-16,94.64,94.2,691.88,698.52,718.3,715.31,20.28,20.23,621.38,623.79,50.47,50.32,90.16,89.55,43.19,43.55
18-May-16,94.16,94.56,689.56,697.45,718.5,721.78,20.49,20.26,621.82,625.21,50.48,50.81,88.25,90.5,42.0,43.36
17-May-16,94.55,93.49,709.9,695.27,731.06,720.19,20.25,20.47,634.27,621.38,51.72,50.51,89.0,88.63,42.0,42.28
16-May-16,92.39,93.88,710.13,710.66,724.32,730.3,20.3,20.24,629.1,635.27,50.8,51.83,87.56,89.12,40.67,42.19
13-May-16,90.0,90.52,714.64,709.92,726.62,724.83,20.42,20.3,634.02,628.81,51.44,51.08,87.39,87.88,39.19,40.98
12-May-16,92.72,90.34,717.38,717.93,732.0,728.07,20.26,20.41,629.48,633.3,51.2,51.51,90.32,87.74,36.32,35.57
11-May-16,93.48,92.51,705.79,713.23,740.52,730.55,20.5,20.26,627.49,627.69,51.13,51.05,92.4,90.02,36.07,36.06
10-May-16,93.33,93.42,694.0,703.07,734.96,739.38,20.56,20.52,626.15,626.56,50.33,51.02,91.14,92.89,35.5,35.96
9-May-16,93.0,92.79,673.95,679.75,726.7,729.13,20.8,20.55,617.13,623.86,50.49,50.07,90.73,90.54,35.42,35.28
6-May-16,93.37,92.72,656.05,673.95,712.2,725.18,20.84,20.67,613.89,618.96,49.92,50.39,88.83,90.84,34.91,35.33
5-May-16,94.0,93.24,673.31,659.09,715.0,714.71,20.94,20.62,617.71,615.32,49.87,49.94,90.91,89.37,35.05,34.97
4-May-16,95.2,94.19,662.59,670.9,706.77,711.37,20.8,20.94,615.63,615.15,49.84,49.87,91.0,90.79,35.14,34.76
3-May-16,94.2,95.18,677.36,671.32,712.5,708.44,21.02,20.74,626.77,618.63,50.34,49.78,92.08,91.54,35.59,35.57
2-May-16,93.965,93.64,663.92,683.85,711.92,714.41,21.5,21.0,627.78,633.36,50.0,50.61,90.41,93.11,35.87,36.0
29-Apr-16,93.99,93.74,666.0,659.59,704.12,707.88,21.25,21.5,627.0,626.36,49.35,49.87,90.5,90.03,36.05,35.53
28-Apr-16,97.61,94.83,615.54,602.0,723.29,705.06,20.9,21.01,627.84,631.5,50.62,49.9,91.5,90.28,37.08,36.2
27-Apr-16,96.0,97.82,611.8,606.57,725.32,721.46,20.79,20.98,633.68,633.01,51.48,50.94,92.18,91.04,36.39,37.31
26-Apr-16,103.91,104.35,626.17,616.88,744.42,725.37,20.7,20.66,640.0,632.5,52.26,51.44,93.5,92.43,36.67,36.48
25-Apr-16,105.0,105.08,616.61,626.2,735.35,742.21,21.2,20.7,632.92,638.74,51.78,52.11,95.7,93.56,36.28,36.45
22-Apr-16,105.01,105.68,624.47,620.5,743.91,737.77,21.15,21.16,631.5,638.15,51.91,51.78,94.847,95.9,36.53,36.27
21-Apr-16,106.93,105.97,631.0,631.0,777.31,780.0,21.2,21.18,643.56,641.91,55.8,55.78,97.31,94.98,36.46,36.41
20-Apr-16,106.64,107.13,630.0,632.99,779.16,774.92,20.97,21.14,644.97,644.56,56.29,55.59,94.34,96.77,36.25,36.45
19-Apr-16,107.88,106.91,637.14,627.9,790.5,776.25,20.71,20.94,627.0,623.71,56.63,56.39,99.49,94.34,37.11,36.31
18-Apr-16,108.89,107.48,625.35,635.35,780.19,787.68,20.61,20.69,624.57,626.98,55.49,56.46,109.9,108.4,37.06,36.97
15-Apr-16,112.11,109.85,621.92,625.89,775.5,780.0,20.76,20.61,624.48,624.22,55.3,55.65,110.64,111.51,36.83,37.13
14-Apr-16,111.62,112.1,615.07,620.75,775.36,775.39,20.71,20.76,627.01,623.09,55.22,55.36,110.01,110.42,36.64,36.84
13-Apr-16,110.8,112.04,607.68,614.82,770.31,771.91,20.89,20.69,626.85,627.01,55.12,55.35,108.0,109.65,36.0,36.74
12-Apr-16,109.34,110.44,598.4,603.17,758.43,764.32,20.97,20.84,626.4,625.51,54.37,54.65,103.15,106.98,36.0,35.84
11-Apr-16,108.97,109.02,596.14,595.93,765.45,757.54,20.83,20.97,623.04,620.2,54.49,54.31,104.04,102.68,35.87,35.88
8-Apr-16,108.91,108.66,594.32,594.6,765.87,759.47,20.89,20.83,620.93,619.77,54.67,54.42,105.12,103.81,35.72,35.66
7-Apr-16,109.95,108.54,598.76,591.43,765.32,760.12,20.16,20.85,625.88,614.78,54.87,54.46,104.31,104.45,35.57,35.43
6-Apr-16,110.23,110.96,587.52,602.08,757.84,768.07,20.83,20.63,611.92,626.12,54.36,55.12,105.3,104.83,35.3,35.8
5-Apr-16,109.51,109.81,590.77,586.14,758.13,758.57,20.93,20.85,617.52,612.92,55.19,54.56,103.47,104.94,35.48,35.75
4-Apr-16,110.42,111.12,599.0,593.19,769.51,765.12,21.03,20.93,607.5,622.06,55.43,55.43,105.9,104.35,36.45,35.8
1-Apr-16,108.78,109.99,590.49,598.5,757.16,769.67,21.07,21.03,595.19,606.5,55.05,55.57,102.93,105.7,35.41,36.15
31-Mar-16,109.72,108.99,599.28,593.64,768.34,762.9,20.94,21.07,599.28,601.05,54.95,55.23,102.43,102.23,35.92,35.63
30-Mar-16,108.65,109.56,596.71,598.69,768.21,768.34,20.9,21.0,607.75,598.28,54.93,55.05,104.65,102.19,35.52,35.76
29-Mar-16,104.89,107.68,580.15,593.86,753.68,765.89,20.91,20.91,583.15,603.07,53.66,54.71,101.08,104.13,34.68,35.39
28-Mar-16,106.0,105.19,584.4,579.87,756.17,753.28,21.12,20.9,585.7,584.17,54.21,53.54,98.34,101.21,34.42,34.83
25-Mar-16,106.0,105.19,584.4,579.87,756.17,753.28,21.12,20.9,585.7,584.17,54.21,53.54,98.34,101.21,34.42,34.83
24-Mar-16,105.47,105.67,567.11,582.95,751.2,754.84,21.12,20.9,583.32,583.31,53.84,54.21,98.64,98.36,34.12,34.48
23-Mar-16,106.48,106.13,561.0,569.63,763.35,757.56,20.65,20.71,591.23,586.33,54.11,53.97,99.75,99.59,34.0,34.43
22-Mar-16,105.25,106.72,545.11,560.48,758.44,760.05,20.74,20.58,579.62,591.03,53.61,54.07,100.48,99.84,33.8,33.85
21-Mar-16,105.93,105.91,548.91,553.98,753.91,762.16,20.74,20.58,582.0,582.99,53.25,53.86,101.15,101.06,33.51,33.91
18-Mar-16,106.34,105.92,560.94,552.08,761.63,755.41,20.82,20.74,565.99,583.05,54.92,53.49,100.5,101.12,33.21,33.81
17-Mar-16,105.52,105.8,569.51,559.44,757.65,758.48,21.1,20.82,588.54,562.35,54.21,54.66,99.05,99.72,32.98,32.82
16-Mar-16,104.61,105.97,576.64,574.27,749.05,757.36,20.97,21.12,582.81,587.38,53.45,54.35,97.53,99.35,31.9,33.1
15-Mar-16,103.96,104.58,571.0,577.02,746.02,750.57,21.23,20.96,587.13,587.4,52.75,53.59,97.87,97.86,32.13,32.14
14-Mar-16,101.91,102.52,567.0,573.37,744.97,750.24,21.33,21.22,580.06,593.07,52.71,53.17,97.2,98.13,32.07,32.3
11-Mar-16,102.24,102.26,566.95,569.61,739.95,744.87,21.39,21.27,575.0,580.45,53.0,53.07,99.51,97.66,32.15,32.22
10-Mar-16,101.41,101.17,566.74,558.93,727.79,732.17,22.01,21.32,571.9,573.7,52.93,52.05,98.18,97.36,31.92,31.68
9-Mar-16,101.31,101.12,559.56,559.47,715.165,725.41,21.06,22.01,570.03,572.9,51.89,52.84,96.82,98.0,32.03,31.73
8-Mar-16,100.78,101.03,557.87,560.26,708.39,713.53,21.75,21.08,568.31,566.86,50.8,51.65,95.0,96.23,32.01,31.75
7-Mar-16,102.39,101.87,573.54,562.8,725.15,712.8,21.49,21.64,570.45,572.69,51.56,51.03,101.0,95.49,32.37,32.34
4-Mar-16,102.37,103.01,581.07,575.14,734.8,730.22,21.86,21.49,574.46,570.65,52.4,52.03,98.76,101.58,32.9,32.55
3-Mar-16,100.58,101.5,577.96,577.49,739.48,731.59,21.0,21.76,570.01,574.04,52.97,52.35,97.83,97.93,32.9,32.65
